time,open,high,low,close,volume
2026-06-01 03:50:00,2013.09,2014.15,2009.44,2009.44,39.5675
2026-06-01 03:55:00,2009.43,2009.95,2008.83,2009.78,23.2979
2026-06-01 04:00:00,2009.78,2011.96,2008.69,2008.71,35.5996
2026-06-01 04:05:00,2008.71,2008.96,2005.74,2006.34,79.4994
2026-06-01 04:10:00,2006.33,2006.47,2002.62,2003.21,69.091
2026-06-01 04:15:00,2003.22,2004.15,2000.0,2000.03,52.3143
2026-06-01 04:20:00,2000.33,2000.33,1996.95,1997.19,27.1484
2026-06-01 04:25:00,1997.36,1998.41,1995.38,1995.81,29.1904
2026-06-01 04:30:00,1995.81,1997.75,1995.81,1997.75,20.2836
2026-06-01 04:35:00,1997.22,1999.15,1997.21,1998.29,34.4533
2026-06-01 04:40:00,1998.84,2000.04,1998.69,1999.64,32.7903
2026-06-01 04:45:00,1999.9,1999.9,1994.6,1996.84,22.5196
2026-06-01 04:50:00,1996.84,2001.07,1678.53,2000.82,976.6275
2026-06-01 04:55:00,2000.82,2002.31,2000.04,2000.19,20.9282
2026-06-01 05:00:00,1999.4,2000.1,1998.12,1999.91,16.7164
2026-06-01 05:05:00,2000.66,2001.13,1999.02,1999.02,9.338
2026-06-01 05:10:00,1998.7,1999.5,1997.8,1999.46,20.0701
2026-06-01 05:15:00,1999.99,2000.0,1996.89,1998.06,18.6585
2026-06-01 05:20:00,1998.06,2001.27,1998.01,1999.44,14.2702
2026-06-01 05:25:00,1999.08,1999.08,1993.66,1993.69,40.775
2026-06-01 05:30:00,1993.7,1996.53,1993.48,1995.07,44.8557
2026-06-01 05:35:00,1995.33,1995.77,1991.99,1994.69,14.7925
2026-06-01 05:40:00,1995.11,1996.28,1995.0,1996.28,15.9742
2026-06-01 05:45:00,1996.28,1998.14,1995.75,1997.9,19.3612
2026-06-01 05:50:00,1997.18,1997.73,1995.92,1996.12,3.5394
2026-06-01 05:55:00,1996.12,1996.59,1994.31,1994.49,8.3266
2026-06-01 06:00:00,1994.75,1994.84,1992.1,1993.17,21.099
2026-06-01 06:05:00,1992.54,1992.99,1988.99,1989.0,23.5664
2026-06-01 06:10:00,1988.9,1992.49,1988.72,1992.06,8.5634
2026-06-01 06:15:00,1992.44,1993.29,1991.16,1992.04,42.5178
2026-06-01 06:20:00,1991.14,1991.14,1987.86,1989.48,37.6082
2026-06-01 06:25:00,1989.49,1989.49,1985.39,1986.4,26.6312
2026-06-01 06:30:00,1986.4,1988.73,1985.68,1987.47,47.894
2026-06-01 06:35:00,1987.38,1987.39,1984.21,1985.06,21.8922
2026-06-01 06:40:00,1985.05,1985.4,1982.12,1982.12,26.1993
2026-06-01 06:45:00,1982.12,1988.07,1980.39,1988.07,43.3986
2026-06-01 06:50:00,1988.08,1988.92,1986.9,1986.97,17.1739
2026-06-01 06:55:00,1986.89,1988.16,1985.44,1988.07,28.5065
2026-06-01 07:00:00,1988.08,1988.08,1985.39,1987.37,42.64
2026-06-01 07:05:00,1987.38,1990.62,1987.38,1989.84,30.9708
2026-06-01 07:10:00,1989.85,1990.56,1988.1,1988.57,20.0171
2026-06-01 07:15:00,1988.57,1989.97,1985.99,1989.97,30.088
2026-06-01 07:20:00,1989.97,1989.97,1985.96,1985.96,10.6126
2026-06-01 07:25:00,1985.95,1987.46,1985.95,1986.0,34.2767
2026-06-01 07:30:00,1986.01,1986.01,1979.92,1982.69,39.3781
2026-06-01 07:35:00,1982.68,1985.5,1981.8,1984.29,29.679
2026-06-01 07:40:00,1984.29,1984.93,1982.6,1983.34,25.6494
2026-06-01 07:45:00,1983.35,1984.17,1973.65,1973.92,62.6365
2026-06-01 07:50:00,1973.92,1979.52,1973.92,1979.01,54.5453
